"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LYZL1",1.62458376076682,-1.76374673324271,0.384520610188164,-4.58687177360825,4.49936830317424e-06,7.32579153036308e-05
"NR4A1",6571.2535409326,1.79751504787363,0.18326571251217,9.80824521528685,1.03757120466439e-22,2.36212239781891e-19
"PI3",101.85535808988,-2.34560461680899,0.302936033214487,-7.74290397850504,9.71714274680538e-15,3.27019877032054e-12
"EDN3",127.488228392439,1.67514593866908,0.302595272286619,5.53592898530939,3.09582993899688e-08,1.18746095440096e-06
"FOSB",6779.96082613075,1.569878658801,0.230300600074594,6.81665031829062,9.31877160214679e-12,1.39788797886157e-09
"FOXA2",2.80170526851345,-2.5717651172965,0.520484467451226,-4.94109868425132,7.76835749975662e-07,1.70437058931735e-05
"CSN1S1",33.0834049557,2.19331492532763,0.46022042377355,4.76579224221228,1.88113019115389e-06,3.53523925523948e-05
"GNGT1",20.3164120426453,-1.61508826550563,0.561268810883477,-2.87756638920194,0.00400755573787547,0.0183312164244482
"LBP",410.487927658164,-1.67641084424881,0.278764865935621,-6.01370921913797,1.81325642709639e-09,1.12643098300938e-07
"ACE2",45.0546473006614,-1.74864730476714,0.251222504869544,-6.96055198428653,3.38942060382046e-12,5.93562697778549e-10
"KIF1A",687.226969116386,-3.53879228998456,0.310291048849877,-11.4047514522299,3.95906435240651e-30,2.18891012238338e-26
"CA6",14.5207723941382,-2.07567128752431,0.363216642535864,-5.71469212708049,1.0990281618918e-08,5.00924076792773e-07
