"","gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6823","ENSG00000218890.1","NUFIP1P",1.23722624373353,-0.0174479442421198,0.208853095658174,-0.0835417075678713,0.933420815435513,0.963782993721256
"6824","ENSG00000218891.4","ZNF579",732.64321912757,0.260521862961517,0.103098172350799,2.52692998354106,0.0115064439660246,0.0426700942968207
"6825","ENSG00000218893.1","SUMO2P12",0.123026367391952,0.0942535774715467,1.01236185948857,0.0931026555259224,0.925822007797006,NA
"6826","ENSG00000218896.1","TUBB8P2",1.78205396324207,-0.504250221175736,0.223522790030992,-2.25592308106847,0.0240754487490933,0.0749107837453842
"6827","ENSG00000218902.3","PTMAP3",14.5521734038154,0.553137147319582,0.146038748442731,3.7876053665065,0.00015210618722745,0.00133287658942437
"6828","ENSG00000218965.1","NACAP7",0.415961581478641,-0.447976124762124,0.314355811842509,-1.42506073654702,0.154139645056567,0.299020180653745
"6829","ENSG00000218976.2","AL138725.1",1.47453725855693,0.236334131520378,0.305666238527385,0.773177085761812,0.439417585243461,0.611450736501202
"6830","ENSG00000218980.2","FTH1P15",10.0219382715959,0.0670125069444871,0.110509641926815,0.606395114273069,0.544252412020194,0.699688914432822
"6831","ENSG00000218986.1","AL136087.1",0.10378012900739,-0.230775177976276,1.12359065712533,-0.20539079469271,0.837266811742595,NA
"6832","ENSG00000218991.1","CCNG1P1",0.0855210569565321,0.0671218986138347,2.08007416155605,0.0322689930264903,0.974257536301728,NA
"6833","ENSG00000218996.1","ARL4AP5",1.76728115502484,-0.542119354274812,0.238211718154511,-2.275787935517,0.0228587051749378,0.0719919113816641
"6834","ENSG00000219023.1","AL033519.2",11.200502620385,0.206647020086625,0.116491072083357,1.77393010804085,0.0760747118412518,0.178783994366236
"6835","ENSG00000219027.2","RPS3AP2",3.46055418963827,0.0407342933798977,0.207305272206352,0.196494247089629,0.844223335058928,0.91219611542221
"6836","ENSG00000219039.2","AC005102.1",0.381073764684569,-0.0232597839575743,0.352217662975612,-0.0660380963324513,0.947347495150286,NA
"6837","ENSG00000219074.1","SOD1P1",0.90588722005246,0.22811000128758,0.329965599391028,0.691314493718651,0.489367925477084,0.65416740367023
"6838","ENSG00000219085.1","NPM1P37",7.79581579459805,-0.112717299643823,0.158042105543516,-0.713210566615658,0.475715468646929,0.643115377313407
"6839","ENSG00000219088.1","Z97206.1",0.764441684738623,-0.538805059434761,0.263802631684932,-2.04245520976558,0.041106398035521,0.112560033702656
"6840","ENSG00000219095.1","DHFRP6",0.0396960864005995,-0.0200128652254363,1.61880540928235,-0.0123627368123932,0.990136214427758,NA
"6841","ENSG00000219102.3","HNRNPA3P12",10.736709215594,-0.0852416472732881,0.106153995545002,-0.802999894970055,0.421974795270748,0.595459766805412
"6842","ENSG00000219133.2","AL592114.1",7.15947940665814,0.598059227478057,0.147697285330546,4.04922288273343,5.13879870395827e-05,0.00055012630379779
"6843","ENSG00000219135.1","RPL23AP48",3.61175848376556,-0.274437048096154,0.157520343099383,-1.74223241707267,0.081467783737156,0.188164696659376
"6844","ENSG00000219146.1","RPS4XP8",2.87032527228547,0.0472670925733912,0.172815893248024,0.27351125920782,0.784460238593835,0.874431762615655
"6845","ENSG00000219149.4","PPIAP87",1.47894331709027,-0.0200448437253167,0.213797902513072,-0.0937560354414194,0.925302956420987,0.959470021688903
"6846","ENSG00000219150.2","AL603914.1",0.525265484256702,0.862882988937348,0.425375183949582,2.02852216465835,0.0425069835002008,0.115431048330073
"6847","ENSG00000219159.4","AC011298.1",1.05339085425677,-0.691566264450758,0.471286215993868,-1.4674018483489,0.142266771986081,0.282600479651185
"6848","ENSG00000219163.2","HMGB1P20",3.52285084736816,-0.302571852745788,0.144985604209454,-2.08690962385946,0.0368963047903832,0.103824613483162
"6849","ENSG00000219186.2","FTH1P19",0.689058541860861,-0.220217246315805,0.336170768044377,-0.655075536748438,0.512419121624944,0.673829331338939
"6850","ENSG00000219188.1","CACYBPP3",0.675355397855526,-0.253290067548361,0.394927771872768,-0.64135795349931,0.521290144301077,0.68115524884357
"6851","ENSG00000219201.4","AC138392.1",23.9736736192806,-0.0721149459538778,0.10995040529859,-0.655886131188298,0.511897392296888,0.673302126375124
"6852","ENSG00000219222.1","RPL12P47",1.93630235684361,0.386302772094407,0.224797843124857,1.71844518935107,0.0857154437984734,0.195186253412681
"6853","ENSG00000219240.2","AL353692.2",0.196907339877896,-0.159998020431924,0.582629861417523,-0.274613491389976,0.783613200077973,NA
"6854","ENSG00000219249.2","AMZ2P2",0.29540977875719,-0.161803988381406,0.418999579431215,-0.386167424323081,0.69937267770661,NA
"6855","ENSG00000219253.1","RPS6P7",0.0743742291814658,0.0490409138563935,1.02685573642955,0.0477583287667188,0.961908847462196,NA
"6856","ENSG00000219257.2","NPM1P38",0.683415076392775,-0.903308180226797,0.316572506243682,-2.8534006030564,0.00432540567694934,0.0198631120724112
"6857","ENSG00000219274.1","RPS20P2",2.77522794435573,0.623331253064654,0.198631414289655,3.1381302665231,0.00170029293699487,0.00943822254667668
"6858","ENSG00000219280.1","VN1R8P",0.106708203019521,-0.124411350604857,1.16375894438905,-0.106904742777441,0.914864550564455,NA
"6859","ENSG00000219294.6","PIP5K1P1",1.1645520250374,0.229041124974505,0.240180206418179,0.953621984051923,0.34027502359533,0.517994783808084
"6860","ENSG00000219298.1","AL355497.1",0.0749078820524143,-0.190175436035088,1.31179653984229,-0.144973271585205,0.884731975003266,NA
"6861","ENSG00000219302.2","AL451046.1",0.24575548894137,0.186132523363303,0.968478133544552,0.192190734014895,0.847592803793042,NA
"6862","ENSG00000219314.1","AL034372.1",0.102035425314955,0.290722417215228,1.17179978725438,0.248099052736997,0.804057768516483,NA
"6863","ENSG00000219329.1","AL357515.1",1.1392956365062,-0.0672438763994929,0.212321232457375,-0.316708204927139,0.751465022427285,0.853081724281485
"6864","ENSG00000219355.2","RPL31P52",5.25048623318934,0.288677862659865,0.153104618620355,1.88549414943309,0.0593631535945311,0.148501144471295
"6865","ENSG00000219361.1","RPSAP72",2.04791111666166,0.125090262235628,0.196634734362061,0.636155471928476,0.524675092650679,0.683723309432752
"6866","ENSG00000219375.1","AL139095.1",0.309552367356388,-0.592074795058752,0.435062649484919,-1.36089548427043,0.173546720795764,NA
"6867","ENSG00000219384.1","AL138880.1",0.345399545074368,0.00405795576511513,0.671339122066467,0.00604456917783106,0.995177160944853,NA
"6868","ENSG00000219387.2","ATF1P1",0.0423239292832652,-0.128523735212325,1.86583727025774,-0.0688826068923852,0.945083063320161,NA
"6869","ENSG00000219391.1","AC019129.1",0.903500582576013,-0.149059917732881,0.304712338658836,-0.489182415090097,0.624712557982925,0.763294845650846
"6870","ENSG00000219392.1","ZNF602P",3.3671953011365,0.505784102860072,0.165257731418487,3.06057755070629,0.00220910543029767,0.0116588525866959
"6871","ENSG00000219395.2","HSPA8P15",22.8820955659778,0.0932444116487591,0.192613681122983,0.484100667746561,0.628314427420749,0.765826301825796
"6872","ENSG00000219404.2","AL359694.1",1.38760141045347,0.168348475629764,0.253985613013527,0.662826817756793,0.507441475940821,0.669427392783826
"6873","ENSG00000219409.2","AL590704.1",0.388039867412917,-0.343640374028133,0.772402242616461,-0.444898208560444,0.656393317318062,0.787305259022639
"6874","ENSG00000219430.2","MBL3P",0.809115254105462,-0.0856906099067054,0.277258490675631,-0.309063970224653,0.757272865912979,0.85703139000891
"6875","ENSG00000219433.2","BTBD10P2",3.93666845898196,-0.0233230713959821,0.156363812683348,-0.149159009336857,0.881428163901479,0.934587435928696
"6876","ENSG00000219445.2","AC019155.2",0.213897614897608,0.0794877878747373,0.814251778338739,0.0976206500118559,0.922233526486367,NA
"6877","ENSG00000219451.3","RPL23P8",18.7892622285617,-0.00928914907512463,0.133466448622082,-0.0695991327485413,0.944512727234859,0.969717630267023
"6878","ENSG00000219463.1","RPSAP42",0.0976778224950512,-0.167979856340362,1.16903397874383,-0.143691166719433,0.885744346747157,NA
"6879","ENSG00000219470.1","AL355802.1",46.3509485336146,-0.344795264266653,0.0997577505940201,-3.4563255708306,0.00054759348791942,0.00376701060672059
"6880","ENSG00000219487.2","AL603766.1",1.3751155180775,-0.452321780661788,0.231417049285953,-1.95457414247328,0.0506333557957328,0.131664679220478
"6881","ENSG00000219491.6","TPT1P8",0.401924458937937,-0.208646471767092,0.400404253321079,-0.521089548965858,0.602304391014436,0.745527515808651
"6882","ENSG00000219492.4","AC116655.1",0.0526093873967946,-0.0175465719459957,1.59823971825437,-0.0109786859540448,0.991240451946695,NA
"6883","ENSG00000219507.4","FTH1P8",76.3843541786045,-0.00795740833529812,0.0937977784162812,-0.0848357868347646,0.932391942303283,0.963205022061638
"6884","ENSG00000219529.2","AP000580.1",15.1830517376609,-0.357878047199625,0.145675110798946,-2.45668628797923,0.014022507879695,0.0497269409510644
"6885","ENSG00000219532.2","SELENOKP2",0.932542492375535,0.211376829011246,0.41862696772144,0.504928839538831,0.613608817403799,0.754859585789512
"6886","ENSG00000219547.1","RPL17P25",1.34956292337349,-0.541961655428072,0.277488789381455,-1.95309387682346,0.0508084724030818,0.132033942014767
"6887","ENSG00000219553.2","AL031133.1",1.07485778995827,-0.246365430790545,0.227602512903113,-1.08243721762167,0.27905829830996,0.453533674957014
"6888","ENSG00000219559.1","AL512430.3",0.737315321561969,0.337364444971198,0.30280268016236,1.11413956042366,0.265219319345513,0.438315836094053
"6889","ENSG00000219565.2","ZNF259P1",4.16325921932258,0.624901490724899,0.181330302171743,3.44620553344161,0.00056851778220439,0.00387880652664531
"6890","ENSG00000219575.1","AL035467.1",0.077635075203985,0.027667578879729,1.07298883658537,0.0257855235174458,0.979428408570423,NA
"6891","ENSG00000219592.2","NCSTNP1",0.0476176682767475,-0.0849548007473352,1.71560358115534,-0.049518899167909,0.960505776316879,NA
"6892","ENSG00000219604.1","AL590143.1",0.210386794664444,0.00361316527479903,0.540618855528519,0.00668338745097363,0.994667468037662,NA
"6893","ENSG00000219607.3","PPP1R3G",77.6572867430937,0.235473716003393,0.114780586291293,2.05151170256094,0.0402171411711292,0.110739067713728
"6894","ENSG00000219608.3","HIGD1AP16",1.60907361927024,-0.147690627989217,0.295100553994732,-0.500475603959229,0.616740229953243,0.756911647244167
"6895","ENSG00000219622.1","AL451061.1",0.13951774264334,-0.00880013476536672,0.742275508707912,-0.0118556178428751,0.990540807155448,NA
"6896","ENSG00000219642.2","BMPR1AP1",10.0359399409575,-0.371151143428999,0.200598841858003,-1.85021578385644,0.0642824549253828,0.157427842567004
"6897","ENSG00000219653.1","GCNT1P4",0.15324816177251,-0.0538746772744192,0.81170825639728,-0.0663719715178688,0.947081684472893,NA
"6898","ENSG00000219666.2","AL451046.2",0.0606717810137626,-0.0833096417421777,1.396131320771,-0.0596717805142936,0.952417047559033,NA
"6899","ENSG00000219681.2","AL590084.2",0.143147413203087,-0.0545526464977599,0.869849009302074,-0.0627150757365699,0.949993392324447,NA
"6900","ENSG00000219682.4","AL133268.1",7.97667765788846,-0.0730535590314977,0.188788377936145,-0.386960043992789,0.698785788320964,0.817716454915635
"6901","ENSG00000219693.3","FGF7P8",8.99829902125509,0.510696201006619,0.155282728927181,3.28881521167822,0.00100610055243511,0.00617138282257838
"6902","ENSG00000219699.2","AL356432.2",0.219989253290975,-0.19896868580033,0.499044242727738,-0.398699491477513,0.690114642609942,NA
"6903","ENSG00000219700.1","PTCHD3P3",0.848050178494368,-0.516184586206407,0.387399575524141,-1.33243456838594,0.182717429139934,0.337684037406183
"6904","ENSG00000219702.1","AL078599.1",0.528678387829364,-0.88944018123987,0.436079766071218,-2.03962726648182,0.0413874641729017,0.11315493393463
"6905","ENSG00000219703.1","RAP1BP3",0.157860898537778,0.0170385708060274,0.515475530664956,0.0330540826720677,0.973631459441724,NA
"6906","ENSG00000219712.1","AL357054.1",1.23088890333911,-0.957407493817434,0.349316325424434,-2.74080374758936,0.00612891029484923,0.0260966804307801
"6907","ENSG00000219722.1","RPL26P20",0.15026407329825,0.0104053041454292,0.725919815926558,0.014333957989765,0.988563547852836,NA
"6908","ENSG00000219736.1","AL356473.1",0.764771482548882,-1.0796340093928,0.555555639749355,-1.94334092239598,0.0519749801647003,0.134432601321818
"6909","ENSG00000219738.2","CD83P1",0.125903458493146,-0.468879403993085,1.03527413855204,-0.452903618986245,0.650618144874633,NA
"6910","ENSG00000219747.1","AL133260.1",17.2212528466459,0.186180552597605,0.116850262369134,1.59332592689826,0.111087093290889,0.235797904318197
"6911","ENSG00000219755.1","AL137784.1",21.1558571099559,0.282435267470442,0.10975409934026,2.57334595398424,0.010072047305445,0.0385188422193921
"6912","ENSG00000219758.6","FO393415.1",0.638302452684366,-0.197278912686026,0.355554095892535,-0.554849219753196,0.578997797779106,0.72720975135889
"6913","ENSG00000219770.1","VN1R11P",0.10782607147719,0.0967199834052881,0.90874543364974,0.106432428515032,0.915239264958084,NA
"6914","ENSG00000219773.1","RPSAP45",2.53925984724314,0.0685165135684437,0.152755195424607,0.448538024372861,0.653764950301503,0.785315091946985
"6915","ENSG00000219776.2","RPL21P67",0.546309304177313,0.166926168577258,0.321820298499353,0.518693722414758,0.603974340041103,0.746988141701281
"6916","ENSG00000219784.2","AL138729.1",0.118103076534613,-0.207965465343632,0.838171688017117,-0.248117979068967,0.804043125201622,NA
"6917","ENSG00000219790.3","OSTCP6",0.480955325387533,-0.0742424771349374,0.303097123638872,-0.244946161954985,0.806498118099913,0.888587454341217
"6918","ENSG00000219797.2","PPIAP9",5.61479298961726,-0.333847140753923,0.164759190106254,-2.02627325697962,0.0427367901874024,0.115909876167335
"6919","ENSG00000219806.1","ATP5PBP6",0.34181755987592,-0.324355401995093,0.356314788542118,-0.910305753298121,0.36266128523924,NA
"6920","ENSG00000219807.2","ARF1P1",0.0431401462996094,-0.10632730582645,1.51042120306447,-0.0703957979474359,0.943878635705351,NA
"6921","ENSG00000219814.2","RPL23AP47",0.733942018551503,-0.177828767078292,0.270554673336462,-0.657274793613136,0.511004241056758,0.672512817599644
"6922","ENSG00000219863.5","RPL31P28",0.830135438508101,0.225764240083055,0.269036956997444,0.839156979036157,0.401381225281841,0.576422586067955
"6923","ENSG00000219867.1","AL590635.1",0.153686008589837,0.0802443937354633,0.566860706006092,0.141559280587356,0.887428132328183,NA
"6924","ENSG00000219870.2","AC119618.1",0.153872646825594,0.168053628428245,0.655334129629127,0.256439609704673,0.797611405989768,NA
"6925","ENSG00000219881.1","GAPDHP42",2.46093010082633,0.578032676271677,0.231431004342645,2.49764580123358,0.0125021041245823,0.0455058859962871
"6926","ENSG00000219891.2","ZSCAN12P1",77.5771452256,-0.434631883814099,0.10887683194023,-3.99195931833046,6.55296163152469e-05,0.00067204032378822
"6927","ENSG00000219902.1","RPL35P3",1.38156597257871,0.164200178988686,0.218442494562075,0.751686064187595,0.45223987294199,0.622869617765681
"6928","ENSG00000219928.2","AL161787.1",42.8883237610362,-0.0412150624811154,0.114800613745844,-0.359014304334305,0.71958438837065,0.83133221271961
"6929","ENSG00000219930.4","GAPDHP67",0.754496769941373,-0.293665484337631,0.268863188051532,-1.09224876215239,0.274723774764146,0.448788740048527
"6930","ENSG00000219932.6","RPL12P8",6.25763643292703,0.416312616310559,0.130247864607406,3.19631049280855,0.00139197231720591,0.00802003013422495
"6931","ENSG00000219941.1","KRT18P50",0.0530556728317789,0.0901421131920598,1.40452440433957,0.0641798126921449,0.948827051388515,NA
"6932","ENSG00000219951.4","AL391416.1",3.12167078994452,-0.352448795481629,0.19626150634565,-1.79581213883535,0.0725243995161054,0.172519626458677
"6933","ENSG00000219986.2","BTF3P7",4.65202826272592,-0.0158797221579796,0.149353702274599,-0.106322922807654,0.915326144902117,0.954191368006878
"6934","ENSG00000219992.2","AL391422.1",9.54815684822754,-0.0940923796013263,0.135338717217998,-0.69523623051463,0.486907270497065,0.651972762540981
"6935","ENSG00000219993.1","AL138878.1",0.513721263221269,-0.297613047910523,0.326558951736299,-0.911360862497039,0.362105267872614,0.539197251059322
"6936","ENSG00000220008.3","LINGO3",28.5900137082303,0.276395920058005,0.164931524235446,1.67582226223435,0.0937730121546087,0.208686409023137
"6937","ENSG00000220069.1","RPL7P27",0.536512352058189,-0.748599620633614,0.384745305199733,-1.94570176819959,0.0516905741383941,0.133759132282239
"6938","ENSG00000220076.1","AL034345.1",0.0422311559327222,-0.106328025059194,1.73250998490901,-0.0613722437304041,0.951062756973185,NA
"6939","ENSG00000220091.2","LAP3P1",0.217783402073101,-0.0944289844086713,0.805870294761339,-0.11717640546192,0.906720263812855,NA
"6940","ENSG00000220105.2","AL353151.1",1.19592073128924,-0.0589770833657253,0.238065484331058,-0.24773470850445,0.804339675273357,0.887128295526722
"6941","ENSG00000220110.1","AL080315.1",0.0856812144837348,-0.0150785877819744,0.941824230190705,-0.0160099807359185,0.987226429240233,NA
"6942","ENSG00000220113.2","MTCYBP4",0.252787017256026,-0.324057771873495,0.470606291050331,-0.688596344834747,0.491077321896315,NA
"6943","ENSG00000220130.1","AL079342.1",0.602447232841402,0.0290412741721078,0.304152947306514,0.0954824683741799,0.923931614843706,0.958612094951138
"6944","ENSG00000220131.1","AL121835.1",0.274866221782865,0.22232018098704,0.396657585506553,0.560483876044185,0.575149434649335,NA
"6945","ENSG00000220154.2","AL355796.1",1.9267604863555,-0.862476851638724,0.328121135247648,-2.62853184080255,0.0085754326999374,0.0339639371055795
"6946","ENSG00000220157.4","HNRNPA1P12",11.2730007969904,-0.0745673860486177,0.091443163236344,-0.815450640698974,0.414814407267571,0.588720156298111
"6947","ENSG00000220161.4","LINC02076",15.3975696331888,0.622408720635789,0.167191004104272,3.7227404905566,0.00019707204942284,0.0016399690256152
"6948","ENSG00000220181.1","AL357075.1",0.0494991432748915,-0.106327010074318,1.40897636270618,-0.0754640126610066,0.939845529598062,NA
"6949","ENSG00000220184.2","HMGB3P18",0.0635559052348351,-0.0405634916884465,1.47565668568936,-0.0274884341878593,0.978070164544134,NA
"6950","ENSG00000220237.1","RPS24P12",1.65081557190621,0.476782005033159,0.280586236501987,1.6992351833686,0.0892748796636146,0.201073356355692
"6951","ENSG00000220248.1","ZNF402P",0.456189028735698,0.0768679495738214,0.325543704424116,0.236121751178694,0.81333819607467,0.893021578488222
"6952","ENSG00000220256.3","AC093802.1",0.418166131124207,-0.444134583113534,0.465682221722234,-0.953728878613812,0.340220898216857,0.517958933901894
"6953","ENSG00000220267.1","ACTBP8",4.97964764935043,-0.359381774653754,0.186376421423074,-1.92825772653912,0.0538230771335318,0.138108969996796
"6954","ENSG00000220305.1","HNRNPH1P1",11.1948727536882,-0.206995933376672,0.181614693036917,-1.13975323205043,0.25438912295902,0.4259508332923
"6955","ENSG00000220326.2","AL603865.2",0.205248486824333,0.220222106896441,0.595584874756855,0.36975772258546,0.711563018575736,NA
"6956","ENSG00000220343.5","PPIAP74",1.16842255559999,-0.00204130369676092,0.253969103697729,-0.00803760641369375,0.993586986986883,0.996550173188304
"6957","ENSG00000220347.1","AL355297.1",0.200625095627491,0.0388511565881441,0.519113953785138,0.0748412873606259,0.940340991351049,NA
"6958","ENSG00000220349.4","Z85996.1",0.416353725647709,0.348582572293176,0.356838285416176,0.97686427308838,0.32863635116193,0.506261970078531
"6959","ENSG00000220370.1","AL078595.1",0.591029859510056,0.365597834632278,0.322826180413903,1.13249128110842,0.257427947914398,0.429545727289842
"6960","ENSG00000220377.1","GSTA8P",0.924988839542439,-0.430379780384769,0.352983152392123,-1.21926436847804,0.222743867889499,0.387868722961114
"6961","ENSG00000220378.3","KRT8P42",13.3620131365146,-0.333779359650295,0.192860424858456,-1.73067833846815,0.0835091508117355,0.191514842835073
"6962","ENSG00000220392.1","FCF1P5",2.0068836417579,0.4271306655554,0.275777728900575,1.54882218828262,0.121424470156269,0.251674180731928
"6963","ENSG00000220412.1","AL356234.1",3.19552063773777,-0.108194825528338,0.172506833083123,-0.627191535515605,0.530533691026068,0.688758081674176
"6964","ENSG00000220418.1","TUBB3P1",0.31639926931911,0.102639804294665,0.469604305170124,0.218566574379,0.826987693013848,NA
"6965","ENSG00000220446.2","AL121978.1",0.34919562392351,-0.302986128467411,0.643608926658394,-0.470761227692272,0.637811255276371,NA
"6966","ENSG00000220447.1","AL139098.1",0.0656255395446042,0.113982372977614,1.13089283509911,0.100789720687924,0.919717386989015,NA
"6967","ENSG00000220472.1","AL139095.2",23.9596363938602,-0.381110724928996,0.126823215929821,-3.00505488789913,0.00265532927363841,0.0135093512810618
"6968","ENSG00000220483.4","SLC25A51P1",0.0642243652089616,-0.104682306717019,1.18538184472008,-0.0883110427102407,0.929629462434868,NA
"6969","ENSG00000220494.4","YAP1P1",1.79284235402955,-0.282265650186556,0.239647477922163,-1.17783693212175,0.238861621959195,0.407703429990905
"6970","ENSG00000220506.2","AL136310.1",2.34611197338973,-0.157551215129786,0.227277574341602,-0.693210562397958,0.488177420590113,0.6531130840899
"6971","ENSG00000220515.2","PGAM1P10",0.338132847808144,-0.209552074648744,0.399567792034638,-0.524446861899666,0.599967769848494,NA
"6972","ENSG00000220517.2","ASS1P1",11.464932837127,0.00096727274763622,0.174786364603543,0.00553402864022162,0.9955845065267,0.997450955818579
"6973","ENSG00000220522.2","AL590002.1",0.279810166807216,0.289381773547964,0.452751321328988,0.639162736617806,0.522717070647464,NA
"6974","ENSG00000220537.1","AL121977.1",0.0475525696085653,-0.12852426844671,2.00685088621351,-0.0640427593946489,0.948936179595409,NA
"6975","ENSG00000220541.4","AC233289.1",0.464042081059101,-0.955799447444145,0.325031354865173,-2.94063767429645,0.00327537411183459,0.0159384925596721
"6976","ENSG00000220548.3","VIM2P",0.305747584243197,-0.285095879732046,0.510397420358558,-0.558576255208664,0.576450948940317,NA
"6977","ENSG00000220557.1","HMGB1P13",0.134324383786365,-0.0760723945762304,0.87408524230725,-0.0870308648335355,0.9306469785905,NA
"6978","ENSG00000220563.1","PKMP3",34.8447814757127,0.519265744156845,0.0920218226007374,5.64285437390026,1.67253808900271e-08,7.02357975545465e-07
"6979","ENSG00000220581.1","VN1R12P",0.928449432753462,0.299773321154987,0.334352305908949,0.896579194631371,0.369943504050609,0.546630286854197
"6980","ENSG00000220583.1","RPL35P2",16.2924699172546,0.189051522310717,0.117452917161865,1.60959409846058,0.107486497429231,0.230259910916983
"6981","ENSG00000220585.4","DDX18P6",0.183805417686138,0.0803183058162768,0.616337818128359,0.130315394340364,0.896316901004758,NA
"6982","ENSG00000220598.1","SSR1P1",0.0858172815164208,0.0687687569827938,1.45078509133671,0.0474010640124735,0.962193581015916,NA
"6983","ENSG00000220600.2","AL121834.1",0.652839737521609,0.441398753267581,0.417727566376781,1.05666656643256,0.290663788735014,0.466621773841833
"6984","ENSG00000220614.1","AL583834.1",5.17979221787992,0.466012919717333,0.157075897024535,2.966800944925,0.00300915708012864,0.0148976187829922
"6985","ENSG00000220635.2","KRASP1",0.0979843548060744,0.0942533006591778,1.12149085717837,0.0840428613892718,0.933022353829947,NA
"6986","ENSG00000220643.1","AL031577.2",0.544540058329858,0.184027514331833,0.438269958303891,0.41989534268792,0.67456191019575,0.800633096247425
"6987","ENSG00000220660.2","AL023284.3",1.52967834436421,-0.156670269900271,0.267365497701113,-0.585977888872603,0.557890373728959,0.710657243768617
"6988","ENSG00000220666.2","RCC2P7",0.624681219517788,0.566094944949303,0.324660653582085,1.74365122075434,0.0812199259744791,0.187743778640539
"6989","ENSG00000220685.3","AL139094.1",8.17848375489689,-0.158282812259301,0.130639056118398,-1.21160407126525,0.225663975377344,0.391584512384172
"6990","ENSG00000220694.2","AL096711.1",0.249245835396686,0.147340165160835,0.4800755153437,0.306910393160439,0.758911578016894,NA
"6991","ENSG00000220695.1","Z86062.1",1.97363265939545,0.470787563169309,0.258691588105147,1.81987967454881,0.0687773308458095,0.165810235505915
"6992","ENSG00000220702.1","Z85994.1",0.629177302493835,-1.53961868355057,0.475995045597366,-3.23452669894573,0.00121844528050649,0.0072097660068435
"6993","ENSG00000220730.2","AL356057.2",0.083824583834672,-0.19182045794104,1.65661924643865,-0.115790311113075,0.907818729474696,NA
"6994","ENSG00000220734.1","AL157823.1",0.233395500786719,0.175058881698708,0.515565567204568,0.339547271645562,0.734197492256864,NA
"6995","ENSG00000220739.2","AL513475.2",0.52005478405902,-0.770133480442748,0.491465072110088,-1.56701569276573,0.117111023595939,0.24488048735192
"6996","ENSG00000220744.1","RPL5P18",2.94841990601754,0.0122224557348568,0.176295860450344,0.0693292270370662,0.944727561890652,0.96981484581265
"6997","ENSG00000220748.2","AL032822.1",0.195311517482006,0.0149732023321817,0.584818347496375,0.0256031678832966,0.979573859294119,NA
"6998","ENSG00000220749.4","RPL21P28",82.9079603841761,0.441297008753919,0.120862186487204,3.65124131525322,0.00026097587984917,0.00205832013846357
"6999","ENSG00000220758.4","VN1R10P",0.103796574823467,0.293384207745324,0.911438714692728,0.321891316460298,0.74753503183704,NA
"7000","ENSG00000220771.2","BOLA2P3",3.58412676202421,0.197297197294782,0.235894370485328,0.836379422234043,0.402941485268746,0.577754822967668
"7001","ENSG00000220773.1","RPSAP44",0.659477305023493,-0.107202918633736,0.299692360328696,-0.357709881280117,0.720560437584054,0.83203489651557
"7002","ENSG00000220793.5","RPL21P119",24.3702045708323,0.684909161733404,0.160125503692995,4.27732713363741,1.89150738109616e-05,0.00024099113635311
"7003","ENSG00000220831.4","NDUFA5P9",0.122740411559823,-0.255118986458228,2.04021247254654,-0.125045302825639,0.90048768530991,NA
"7004","ENSG00000220842.6","RPL21P16",177.981621239447,1.14255367618681,0.173597374189709,6.58162994411544,4.65318569067545e-11,5.02853407658257e-09
"7005","ENSG00000220867.1","HSPE1P26",2.47629773946176,0.386011608142698,0.225647549757406,1.71068380116558,0.0871394996301621,0.197552659203387
"7006","ENSG00000220868.2","MRPL35P1",0.0756350980779044,-0.0586472862417344,1.03173577958865,-0.056843319192746,0.954670005977597,NA
"7007","ENSG00000220871.1","DNAJC19P6",0.26860232132678,-0.089135738173614,0.527579402916539,-0.168952270844651,0.86583418393628,NA
"7008","ENSG00000220875.1","HIST1H3PS1",14.0649828430649,-0.0575756855499514,0.102682999836283,-0.560712928544644,0.574993252242548,0.724255351817328
"7009","ENSG00000220884.2","MESTP1",1.79531241549136,-0.315982021872578,0.219011777087858,-1.44276269556874,0.14908733111761,0.292153654890507
"7010","ENSG00000220891.1","LL22NC03-63E9.3",3.03295627211654,-2.03993249083233,0.419326822734863,-4.86477940411211,1.14584533746911e-06,2.33185802323135e-05
"7011","ENSG00000220908.2","LINC02531",0.0909473200076668,0.00711652520183207,1.02448947700684,0.00694641122388468,0.994457610303989,NA
"7012","ENSG00000220920.1","AL023807.1",6.30234794767007,0.00356712049796121,0.169574976488076,0.0210356537965497,0.983217214345357,0.99157950433113
"7013","ENSG00000220924.4","OSTCP4",0.686806215722916,-0.14510099494751,0.257274844472063,-0.563992158834115,0.572759468537648,0.722620893925305
"7014","ENSG00000220925.2","IGBP1-AS2",1.53753288618884,0.42363348438037,0.206007994557545,2.05639341953807,0.039744610074166,0.109767365891661
"7015","ENSG00000220937.3","HNRNPA1P41",2.80048186067708,0.0877467312512059,0.1952603664349,0.449383215105564,0.653155237441148,0.784921052368977
"7016","ENSG00000220949.2","AC008543.2",0.0829034225546335,-0.0364520981944465,1.07639470832664,-0.0338649920075461,0.972984809497219,NA
"7017","ENSG00000220960.1","AL079342.2",0.498363377435244,0.00597078596420509,0.320804013491487,0.0186119428470415,0.985150675472683,0.992503115759117
"7018","ENSG00000221015.1","RNU6ATAC29P",0.153439418254723,0.0737025151437163,0.965411157517469,0.0763431358440486,0.939146108516245,NA
"7019","ENSG00000221025.1","MIR1250",0.782618385318291,0.104200795325023,0.459785552805298,0.226629120226289,0.820712146714928,0.897606455498816
