ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000229009.6,1.141766,-0.5879639,0.3983576,-1.47597,0.1399519,0.2790597
ENSG00000229010.1,0.6631613,0.07565622,0.3623435,0.2087969,0.8346068,0.906248
ENSG00000229012.1,0.06410119,-0.02001753,2.606893,-0.007678693,0.9938734,NA
ENSG00000229014.3,0.2711623,-0.06985151,0.715138,-0.09767556,0.9221899,NA
ENSG00000229015.1,0.3903258,0.2092308,0.4084003,0.5123179,0.6084286,0.7505459
ENSG00000229016.1,0.2213094,0.3851686,0.8091548,0.4760135,0.6340648,NA
ENSG00000229017.5,12.40998,-0.0724136,0.1444322,-0.5013674,0.6161126,0.7566036
ENSG00000229018.5,4.240967,0.03533384,0.1290809,0.2737341,0.7842889,0.8743907
ENSG00000229019.1,1.184042,1.386857,0.3490772,3.972925,7.10E-05,0.000717533
ENSG00000229020.4,3.116535,-0.5433825,0.200481,-2.710394,0.006720341,0.02801602
ENSG00000229021.2,5.444651,0.1107954,0.1855809,0.5970193,0.5504945,0.7049597
ENSG00000229022.1,4.51277,0.2424941,0.1439827,1.684188,0.09214525,0.2058743
ENSG00000229023.1,3.67929,0.2145992,0.2244051,0.9563025,0.3389194,0.5165418
ENSG00000229027.3,0.1292882,0.2088863,1.312997,0.1590912,0.873597,NA
ENSG00000229028.2,22.01167,1.742538,0.3046309,5.720163,1.06E-08,4.83E-07
ENSG00000229029.2,8.782471,0.1211792,0.194096,0.6243258,0.5324137,0.6900276
ENSG00000229031.1,0.4703542,-0.2344605,0.4513614,-0.5194519,0.6034456,0.7465473
ENSG00000229032.1,0.7827751,-1.446352,0.5317088,-2.720196,0.006524317,0.02738023
ENSG00000229035.2,0.1313994,-0.4056884,1.884372,-0.215291,0.8295404,NA
ENSG00000229036.6,115.1883,-0.06153212,0.08769965,-0.7016233,0.4829141,0.6489647
ENSG00000229037.2,9.180743,-0.1165679,0.108712,-1.072264,0.2836014,0.4587957
ENSG00000229042.2,4.298716,0.7358839,0.2804227,2.624195,0.008685401,0.03430924
ENSG00000229043.2,252.7799,-0.04839978,0.08054224,-0.6009242,0.5478905,0.7026506
ENSG00000229044.1,1.89364,-0.109759,0.2468439,-0.4446493,0.6565732,0.7873792
ENSG00000229046.1,0.7129726,-0.2779563,0.3074255,-0.9041418,0.3659202,0.5428895
ENSG00000229048.5,1.589715,-0.5898337,0.2465766,-2.392091,0.0167527,0.05704925
ENSG00000229051.1,12.25318,-0.09699987,0.2046572,-0.4739625,0.6355266,0.7713875
ENSG00000229052.2,2.83483,-0.01519071,0.1835794,-0.08274737,0.9340524,0.9642055
ENSG00000229054.1,1.355384,-0.1203533,0.3144692,-0.3827188,0.7019283,0.8200163
ENSG00000229056.2,60.04036,-0.2651192,0.132435,-2.001882,0.04529744,0.1211119
ENSG00000229057.1,1.911897,-0.8175462,0.3203525,-2.552021,0.01071002,0.04034951
ENSG00000229064.1,0.6890956,0.1493526,0.3378767,0.4420328,0.6584655,0.7886061
ENSG00000229065.1,2.78416,0.4653261,0.2258496,2.060336,0.03936641,0.1090585
ENSG00000229066.1,0.07314746,-0.1893552,1.962773,-0.09647331,0.9231447,NA
ENSG00000229067.1,0.7414301,-0.07902071,0.2817325,-0.2804813,0.7791082,0.8708048
ENSG00000229068.1,0.3676444,-0.4948347,0.5807849,-0.8520101,0.3942085,NA
ENSG00000229072.1,0.586789,-0.1576873,0.2658847,-0.5930666,0.5531366,0.7068118
ENSG00000229079.1,0.05296335,-0.04221038,2.165717,-0.01949025,0.98445,NA
ENSG00000229081.1,2.032737,-0.03704829,0.217711,-0.1701719,0.864875,0.9250055
ENSG00000229082.1,0.05201461,-0.01919313,2.176644,-0.008817765,0.9929645,NA
ENSG00000229083.1,1.748905,-0.3783152,0.2938942,-1.28725,0.1980072,0.3574906
ENSG00000229086.3,0.04832415,0.06876889,1.413617,0.04864747,0.9612002,NA
ENSG00000229087.1,0.359593,-0.08090883,0.6890236,-0.1174253,0.906523,NA
ENSG00000229088.1,0.4738513,-0.155588,0.4213178,-0.369289,0.7119123,0.8263633
ENSG00000229089.5,2.207789,0.2884482,0.3497256,0.8247844,0.409494,0.5843794
ENSG00000229091.2,13.24996,0.4614944,0.2323017,1.986617,0.04696486,0.1244358
ENSG00000229092.2,13.29463,0.3595603,0.2615195,1.374889,0.1691658,0.3200067
ENSG00000229093.1,0.222983,0.003535377,0.5588359,0.006326323,0.9949524,NA
ENSG00000229097.1,35.35997,0.3280623,0.1161847,2.823627,0.004748362,0.02135613
ENSG00000229101.1,0.1064492,0.009579918,1.922427,0.004983241,0.996024,NA
ENSG00000229102.1,0.3477461,0.0518261,0.459948,0.1126782,0.9102857,NA
ENSG00000229104.1,0.03691129,-0.04220913,1.883393,-0.02241122,0.9821199,NA
ENSG00000229105.1,0.8948265,-0.3452277,0.3377705,-1.022078,0.306744,0.4836006
ENSG00000229106.1,2.966485,-0.06372489,0.232438,-0.2741586,0.7839627,0.8741519
ENSG00000229107.2,1.987937,-0.3040067,0.2411383,-1.260715,0.2074115,0.369089
ENSG00000229108.1,14.01756,0.5585449,0.199233,2.803476,0.005055492,0.02242466
ENSG00000229109.1,11.68893,0.152965,0.1254012,1.219804,0.222539,0.3876275
ENSG00000229110.1,0.1947081,-0.122768,1.490649,-0.08235876,0.9343614,NA
ENSG00000229111.1,4.997161,-0.2911491,0.1481359,-1.965419,0.04936582,0.1292045
ENSG00000229112.1,0.2341958,0.5412909,0.5130008,1.055146,0.2913584,NA
ENSG00000229115.1,0.340702,-0.01202163,0.5125638,-0.02345392,0.9812882,NA
ENSG00000229116.2,11.74565,-0.0427601,0.1677028,-0.2549754,0.7987421,0.8835855
ENSG00000229117.7,13135.3,0.3078621,0.07608661,4.046207,5.21E-05,0.000556063
ENSG00000229118.1,0.5927016,-0.6913301,0.431455,-1.602322,0.1090843,0.2327148
ENSG00000229119.3,162.2265,0.5468827,0.1757552,3.111616,0.001860662,0.01015645
ENSG00000229120.2,0.3542887,0.4431476,0.4514033,0.981711,0.3262422,NA
ENSG00000229122.1,19.8931,0.4013888,0.102029,3.934066,8.35E-05,0.000818877
ENSG00000229124.5,197.6421,-0.2672201,0.1795818,-1.488013,0.1367474,0.2745505
ENSG00000229127.1,45.98848,0.4668082,0.1367515,3.413551,0.000641222,0.004276126
ENSG00000229129.1,0.5034482,0.3264059,0.3119127,1.046465,0.2953462,0.4715965
ENSG00000229132.2,29.2938,0.01120716,0.1276328,0.0878078,0.9300294,0.9619107
ENSG00000229133.1,13.20899,-0.1856697,0.1192091,-1.557513,0.1193488,0.2483087
ENSG00000229140.7,1.393512,0.2079479,0.233994,0.8886893,0.3741701,0.5506894
ENSG00000229142.1,0.4333185,-0.4325147,0.4082617,-1.059406,0.2894151,0.4651149
ENSG00000229143.1,0.06026221,0.0473962,1.250438,0.03790366,0.9697645,NA
ENSG00000229145.1,2.173726,-0.1707901,0.1830065,-0.9332459,0.350693,0.5284779
ENSG00000229147.1,0.2038527,-0.2652939,0.4631719,-0.5727763,0.5667962,NA
ENSG00000229150.1,0.07163521,0.02519951,1.672068,0.01507086,0.9879756,NA
ENSG00000229151.1,2.133326,0.4357496,0.2320715,1.877653,0.0604287,0.15052
ENSG00000229152.2,432.4407,0.1705549,0.09746648,1.749883,0.08013856,0.1858056
ENSG00000229153.4,18.67914,0.225033,0.1420322,1.58438,0.1131072,0.2388641
ENSG00000229154.1,0.5326315,-0.08798168,0.4703811,-0.1870434,0.8516266,0.917046
ENSG00000229155.1,1.940949,-0.267716,0.4472917,-0.5985266,0.5494886,0.7040644
ENSG00000229156.1,0.6419893,1.09928,0.3609037,3.045909,0.002319779,0.01214918
ENSG00000229160.1,4.061722,-0.4860777,0.2345716,-2.072193,0.03824744,0.1067241
ENSG00000229161.2,4.578654,-0.5381133,0.1980586,-2.716939,0.006588867,0.02759684
ENSG00000229162.1,6.454442,-0.1476192,0.2002411,-0.7372075,0.4609962,0.6305
ENSG00000229163.2,0.07704559,-0.1244111,1.028627,-0.1209487,0.9037317,NA
ENSG00000229165.1,0.3859735,-0.6284234,0.3412044,-1.84178,0.06550732,0.1596833
ENSG00000229167.1,5.307955,-0.1614164,0.2096382,-0.7699761,0.4413141,0.613103
ENSG00000229168.4,6.033364,-0.7333295,0.1889048,-3.882004,0.000103599,0.00097765
ENSG00000229169.1,0.2474635,0.3012197,0.6294487,0.4785453,0.6322621,NA
ENSG00000229172.1,0.3409062,0.1217051,0.4605715,0.2642481,0.7915888,NA
ENSG00000229173.1,0.4911578,-0.05760838,0.5074116,-0.1135338,0.9096073,0.9511627
ENSG00000229175.1,0.04884039,0.08849447,2.183552,0.04052775,0.9676724,NA
ENSG00000229177.1,0.1664904,-0.4897901,1.026479,-0.4771557,0.6332513,NA
ENSG00000229178.1,11.21007,-0.08022719,0.1606124,-0.4995082,0.6174214,0.7575194
ENSG00000229180.5,527.595,0.4326005,0.08101003,5.340085,9.29E-08,2.93E-06
ENSG00000229182.3,0.07072521,-0.06029208,1.313394,-0.04590555,0.9633855,NA
ENSG00000229183.7,0.05405049,0.3531911,2.405258,0.1468413,0.8832573,NA
ENSG00000229184.2,1.20622,0.132626,0.2359776,0.5620277,0.5740971,0.7234069
ENSG00000229190.1,2.485542,-0.2022633,0.2153234,-0.9393462,0.347553,0.5253492
ENSG00000229191.1,3.863294,-0.1258584,0.1906498,-0.6601546,0.5091546,0.670848
ENSG00000229192.5,0.1084047,0.2011175,1.632328,0.123209,0.9019416,NA
ENSG00000229195.1,4.272571,0.03431572,0.2049528,0.1674323,0.8670299,0.926372
ENSG00000229196.3,7.380292,0.2182629,0.1857539,1.175011,0.2399902,0.4090929
ENSG00000229197.1,0.4684295,-0.03568554,0.3525275,-0.1012277,0.9193697,0.9567025
ENSG00000229203.1,0.9410928,-0.4124372,0.3171906,-1.300282,0.1935044,0.3514265
ENSG00000229204.3,50.50312,-0.1739754,0.08715983,-1.99605,0.0459285,0.12243
ENSG00000229205.2,0.7744873,1.464317,0.4992028,2.933311,0.003353681,0.01622041
ENSG00000229206.3,0.4404226,0.6953371,0.5954366,1.167777,0.2428968,0.4127489
ENSG00000229207.1,2.596379,-0.1254616,0.1599177,-0.7845388,0.432724,0.605373
ENSG00000229209.1,0.1572161,0.1680176,0.6358471,0.2642421,0.7915934,NA
ENSG00000229211.3,0.3672906,-0.1092488,0.3369882,-0.3241917,0.7457929,NA
ENSG00000229212.6,4.284007,-0.06467933,0.1655569,-0.3906774,0.6960357,0.8158688
ENSG00000229214.1,40.40889,-0.03680397,0.1130856,-0.3254523,0.7448388,0.8481757
ENSG00000229217.1,0.2824944,-0.1794699,0.6489474,-0.2765555,0.7821215,NA
ENSG00000229220.1,0.5875359,0.8875899,0.3452596,2.57079,0.01014668,0.03873214
ENSG00000229221.1,1.430344,-0.3889161,0.2506692,-1.551512,0.1207791,0.2506029
ENSG00000229222.1,11.36526,-0.3341159,0.1272975,-2.624685,0.008672911,0.03426999
ENSG00000229224.1,1.058372,-0.4037964,0.3947448,-1.02293,0.3063408,0.4832608
ENSG00000229226.3,0.04731504,0.04575088,1.601021,0.02857606,0.9772027,NA
ENSG00000229227.7,0.5631685,-0.004115213,0.2789626,-0.01475184,0.9882302,0.9941422
ENSG00000229228.1,7.459763,0.09386653,0.234443,0.4003811,0.6888759,0.8107485
ENSG00000229229.1,0.1143353,-0.03316385,1.073722,-0.03088682,0.9753598,NA
ENSG00000229230.3,1.059331,-0.5373988,0.3432657,-1.565548,0.1174545,0.2453225
ENSG00000229231.1,4.053113,0.8564269,0.3803888,2.251451,0.02435696,0.07550966
ENSG00000229232.4,0.0945836,0.1608398,0.840339,0.1913988,0.8482132,NA
ENSG00000229235.1,0.5851758,0.4504121,0.6464919,0.6967019,0.4859894,0.6513697
ENSG00000229237.2,33.78324,-0.2118239,0.08801207,-2.40676,0.01609473,0.05534426
ENSG00000229238.3,0.07945031,-0.1022156,0.9447961,-0.108188,0.9138465,NA
ENSG00000229239.2,0.1894064,-0.4880163,0.6817614,-0.7158169,0.4741044,NA
ENSG00000229240.6,0.6312192,0.6869726,0.4938756,1.390983,0.1642306,0.3134526
ENSG00000229241.1,2.362297,0.982179,0.2518695,3.899555,9.64E-05,0.000921917
ENSG00000229243.1,0.2243297,0.5167995,1.021874,0.5057368,0.6130415,NA
ENSG00000229245.2,3.494244,0.2734874,0.339703,0.805078,0.4207747,0.5944916
ENSG00000229246.1,1.432727,0.3424879,0.3152213,1.0865,0.2772579,0.4514728
ENSG00000229248.1,0.3097825,0.2066416,0.4191213,0.4930353,0.6219877,NA
ENSG00000229251.3,12.76588,-0.2210869,0.09949501,-2.22209,0.02627722,0.0800829
ENSG00000229255.1,0.825554,1.521748,0.575517,2.644141,0.008189842,0.03270906
ENSG00000229256.1,1.602561,-0.04590972,0.1808615,-0.2538391,0.7996199,0.88398
ENSG00000229257.2,0.4202399,0.308364,0.3219107,0.9579179,0.3381042,0.5156218
ENSG00000229258.4,1.466345,1.46264,0.3194359,4.578821,4.68E-06,7.55E-05
ENSG00000229259.1,0.766489,-0.3084311,0.3667432,-0.8410003,0.4003478,0.5753681
ENSG00000229261.1,0.612843,-0.4312188,0.3564628,-1.209716,0.2263878,0.3925961
ENSG00000229262.1,1.69403,0.58832,0.2348699,2.504877,0.01224941,0.0447741
ENSG00000229263.1,1.730646,0.2492613,0.2430713,1.025466,0.3051435,0.4821295
ENSG00000229266.1,0.08784461,-0.03645209,1.071579,-0.03401716,0.9728635,NA
ENSG00000229267.2,28.65821,-0.5424845,0.1581502,-3.430186,0.000603168,0.004064744
ENSG00000229268.1,0.6783575,-0.5278806,0.3297639,-1.600784,0.1094249,0.2332851
ENSG00000229269.1,0.3785477,-0.9597314,0.7818585,-1.2275,0.2196347,NA
ENSG00000229271.1,0.6927717,0.1709213,0.3760282,0.454544,0.6494374,0.7820914
ENSG00000229272.1,5.126794,0.003937031,0.2002964,0.01965603,0.9843178,0.9920017
ENSG00000229273.1,3.857358,0.5488865,0.1376942,3.986271,6.71E-05,0.000685286
ENSG00000229274.1,6.565526,0.3427618,0.2165105,1.583118,0.1133945,0.2391924
ENSG00000229275.1,0.3222969,-0.3636548,0.6624777,-0.5489313,0.5830526,NA
ENSG00000229276.1,1.467637,1.091499,0.3134385,3.48234,0.000497052,0.003478208
ENSG00000229278.1,5.764735,0.2555082,0.1618208,1.578957,0.1143459,0.2407373
ENSG00000229280.1,0.2702364,-0.3433586,0.4223106,-0.8130477,0.4161907,NA
ENSG00000229281.1,0.04775139,-0.08413234,1.603327,-0.0524736,0.9581513,NA
ENSG00000229282.1,0.7282803,0.007565674,0.3251272,0.02326989,0.981435,0.9906667
ENSG00000229288.1,0.07297505,-0.170447,1.561851,-0.1091314,0.9130983,NA
ENSG00000229289.1,0.06923578,-0.06029286,1.575552,-0.03826777,0.9694742,NA
ENSG00000229291.1,3.150038,0.5278334,0.1874579,2.815744,0.004866449,0.02174186
ENSG00000229292.1,0.1819821,-0.05993981,0.7906535,-0.07581047,0.9395699,NA
ENSG00000229294.1,0.1660612,-0.2953368,0.9706054,-0.304281,0.7609138,NA
ENSG00000229298.1,7.072293,0.0378909,0.1761275,0.2151334,0.8296633,0.9030167
ENSG00000229303.1,0.41396,0.2175702,0.3670138,0.5928121,0.5533069,0.70696
ENSG00000229305.1,0.3186987,-0.05303194,0.428501,-0.1237615,0.9015041,NA
ENSG00000229306.1,0.1759202,0.2371141,0.5300472,0.4473453,0.6546258,NA
ENSG00000229311.1,0.06800174,-0.03974142,1.474727,-0.02694832,0.978501,NA
ENSG00000229312.2,3.231876,0.5119062,0.3643288,1.405067,0.1600015,0.3071991
ENSG00000229313.1,0.274403,0.4534671,0.7805875,0.5809305,0.5612873,NA
ENSG00000229314.5,50.67803,-0.2455276,0.3067263,-0.8004778,0.423434,0.5970006
ENSG00000229315.5,0.1788707,-0.4238162,1.025708,-0.4131936,0.6794647,NA
ENSG00000229316.1,0.1377176,-0.1810332,0.7979605,-0.2268698,0.820525,NA
ENSG00000229320.3,372.6927,-0.1161675,0.08441613,-1.376129,0.1687818,0.3195436
ENSG00000229321.1,2.911131,0.4662928,0.1994812,2.337528,0.01941175,0.06376115
ENSG00000229323.1,1.02327,-0.4771479,0.3482412,-1.370165,0.1706353,0.3219902
ENSG00000229324.1,0.7585617,0.1882879,0.2579723,0.7298765,0.4654657,0.6342116
ENSG00000229325.1,13.89206,0.000192577,0.13266,0.001451661,0.9988417,0.9993284
ENSG00000229326.3,1.863061,-0.1483203,0.2031496,-0.7301039,0.4653267,0.6342079
ENSG00000229327.1,0.5771346,0.3073733,0.4573078,0.6721365,0.5014968,0.6642355
ENSG00000229330.2,0.3207772,0.259565,0.4382044,0.5923377,0.5536245,NA
ENSG00000229331.1,1.23135,-0.5508747,0.269,-2.047861,0.04057359,0.1114844
ENSG00000229332.2,1.992446,-0.1815756,0.5732006,-0.316775,0.7514144,0.853049
ENSG00000229334.1,32.22828,-0.07036385,0.0854728,-0.8232309,0.4103767,0.584933
ENSG00000229335.1,0.119848,-0.3808091,1.387051,-0.2745459,0.7836651,NA
ENSG00000229336.1,0.609528,0.3337811,0.3421753,0.9754681,0.3293281,0.5069852
ENSG00000229337.1,0.6481028,0.5353577,0.2532768,2.113725,0.03453873,0.09872691
ENSG00000229338.1,0.1814478,-0.2217892,0.5871621,-0.3777308,0.7056306,NA
ENSG00000229339.1,0.345298,-0.08304756,0.6204951,-0.1338408,0.8935285,NA
ENSG00000229344.1,127.6788,-0.1646073,0.1740672,-0.9456538,0.3443252,0.5220276
ENSG00000229345.1,0.06881649,-0.2131937,1.681561,-0.1267832,0.899112,NA
ENSG00000229348.1,9.697639,0.4053991,0.1540994,2.630764,0.008519318,0.03380387
ENSG00000229349.2,8.33634,-0.9007682,0.173895,-5.179953,2.22E-07,5.98E-06
ENSG00000229352.1,4.205407,1.454814,0.2880208,5.051073,4.39E-07,1.06E-05
ENSG00000229356.1,2.212231,0.105524,0.2684081,0.3931477,0.6942104,0.8145614
ENSG00000229357.1,0.3033515,0.2541385,0.3729289,0.6814663,0.4955765,NA
ENSG00000229358.3,117.2822,0.1493771,0.08919102,1.6748,0.09397344,0.2090728
ENSG00000229359.2,0.220629,0.06047886,0.4428029,0.1365819,0.8913613,NA
ENSG00000229361.5,0.2834615,0.3364786,0.6820922,0.4933037,0.621798,NA
ENSG00000229365.3,0.03208868,0.04492753,1.904431,0.02359105,0.9811788,NA
ENSG00000229367.1,1.183283,0.1233686,0.2411747,0.5115323,0.6089784,0.7509867
ENSG00000229368.1,8.697697,0.00142376,0.1284159,0.0110871,0.991154,0.9953785
ENSG00000229369.1,0.4597027,0.1348772,0.4011357,0.3362384,0.7366911,0.8429253
ENSG00000229370.1,0.06600301,0.1353541,1.574576,0.08596223,0.9314964,NA
ENSG00000229372.1,3.163237,0.648383,0.1697192,3.820328,0.000133274,0.00119634
ENSG00000229373.7,2.0327,-0.3132701,0.199823,-1.567738,0.1169423,0.2446613
ENSG00000229375.1,0.1177551,0.09589572,1.646409,0.05824539,0.9535532,NA
ENSG00000229376.3,1.764513,0.33454,0.212863,1.571621,0.1160384,0.243342
ENSG00000229379.1,0.2840847,0.1889521,0.4169244,0.4532046,0.6504014,NA
ENSG00000229380.1,1.669621,-0.5664618,0.3022397,-1.874213,0.060901,0.1513004
ENSG00000229382.1,0.2827179,-0.04417964,0.4711255,-0.09377468,0.9252881,NA
ENSG00000229384.2,0.7006277,-0.9287962,0.3956131,-2.347739,0.01888778,0.06248727
ENSG00000229386.2,0.1608431,-0.5212832,0.7533455,-0.6919577,0.4889639,NA
ENSG00000229388.1,14.5932,0.24387,0.09219394,2.645185,0.008164628,0.03263509
ENSG00000229389.1,0.0483806,0.04575043,1.713648,0.02669769,0.9787009,NA
ENSG00000229390.1,3.041646,0.7308348,0.2656114,2.751519,0.005931953,0.02543048
ENSG00000229391.6,1608.855,0.1210971,0.1650125,0.733866,0.4630304,0.6322184
ENSG00000229393.1,5.466248,1.151572,0.2474693,4.653396,3.27E-06,5.59E-05
ENSG00000229399.1,4.93947,0.2406006,0.1685707,1.427298,0.1534941,0.2981534
ENSG00000229400.1,1.858711,0.7741217,0.2340622,3.307334,0.000941886,0.005849229
ENSG00000229401.1,1.206688,-1.403287,0.3517846,-3.989051,6.63E-05,0.000679082
ENSG00000229402.1,0.09118901,0.004648873,1.54288,0.003013113,0.9975959,NA
ENSG00000229403.1,0.1298375,-0.1850474,1.182899,-0.1564355,0.8756898,NA
ENSG00000229404.4,6.352599,-1.016135,0.5676151,-1.790183,0.07342445,0.174098
ENSG00000229405.1,0.3967735,-0.1825698,0.4092276,-0.4461326,0.6555015,0.7866501
ENSG00000229407.4,1.274161,0.3754215,0.2777329,1.351736,0.1764598,0.3295066
ENSG00000229409.1,3.575473,-0.2878676,0.1657847,-1.736394,0.08249416,0.1897448
ENSG00000229413.2,52.42479,0.4700762,0.1001802,4.692307,2.70E-06,4.74E-05
ENSG00000229414.2,2.532295,0.2051626,0.2096153,0.9787574,0.3276999,0.5054452
ENSG00000229415.8,0.7960345,-2.011538,0.5548877,-3.625127,0.00028882,0.002234715
ENSG00000229417.1,109.0363,0.1978526,0.1066352,1.855415,0.06353698,0.1561094
ENSG00000229418.2,0.06215251,-0.1704464,1.317385,-0.1293824,0.8970551,NA
ENSG00000229419.1,135.7335,-0.07957722,0.09637693,-0.8256874,0.4089814,0.5838535
ENSG00000229421.1,0.3275166,-0.581341,0.5088867,-1.142378,0.2532968,NA
ENSG00000229422.1,25.19438,0.4676372,0.166726,2.804825,0.005034398,0.02234888
ENSG00000229423.2,0.2204818,-0.06987016,0.4550489,-0.1535443,0.8779691,NA
ENSG00000229424.1,0.2826354,0.124255,0.676959,0.1835487,0.8543675,NA
ENSG00000229425.1,12.76615,0.3493503,0.1542235,2.265221,0.02349914,0.07356014
ENSG00000229427.1,3.237549,0.2576752,0.2108116,1.222301,0.2215938,0.3865506
ENSG00000229431.1,23.33988,-0.06256598,0.1156907,-0.540804,0.5886427,0.7350168
ENSG00000229433.1,0.4107893,0.2053398,0.4097323,0.5011559,0.6162614,0.7567126
ENSG00000229434.1,0.07561644,-0.04221107,2.305995,-0.01830492,0.9853956,NA
ENSG00000229435.2,0.1231745,-0.1641821,0.9451534,-0.1737095,0.8620938,NA
ENSG00000229436.1,6.005065,0.6410291,0.2937087,2.182533,0.0290702,0.08652527
ENSG00000229442.2,0.8144284,-0.08628594,0.3120047,-0.2765534,0.7821231,0.8727243
ENSG00000229444.1,1.938828,0.05914062,0.2753265,0.2148018,0.8299219,0.9032224
ENSG00000229447.2,16.7865,0.05241884,0.1326893,0.3950495,0.6928064,0.8135501
ENSG00000229452.1,0.4131168,0.1969646,0.6847277,0.2876539,0.7736117,0.86771
ENSG00000229453.2,184.1569,-0.5481807,0.2836624,-1.932511,0.05329643,0.1370148
ENSG00000229455.2,1.639839,-0.0798947,0.2499779,-0.319607,0.7492663,0.8512793
ENSG00000229456.1,1.502784,0.2295569,0.2780248,0.8256709,0.4089908,0.5838535
ENSG00000229458.2,0.03788684,0.08849522,2.041661,0.04334471,0.9654267,NA
ENSG00000229459.1,0.1418269,0.03620164,0.6760925,0.05354539,0.9572974,NA
ENSG00000229462.1,0.04636612,0.1115145,1.604515,0.06950046,0.9445913,NA
ENSG00000229463.2,2.196584,0.6325278,0.2755413,2.295583,0.02169974,0.06917957
ENSG00000229465.1,1.222278,-0.4852395,0.2830752,-1.714172,0.0864972,0.1964962
ENSG00000229466.1,0.07979088,0.02520056,1.372892,0.01835581,0.985355,NA
ENSG00000229468.1,1.91123,0.2213162,0.193003,1.146698,0.2515063,0.4228484
ENSG00000229473.2,6.547432,-0.2519961,0.1575108,-1.599866,0.1096284,0.2335021
ENSG00000229474.5,86.0198,0.2736579,0.1679311,1.629584,0.1031894,0.2236087
ENSG00000229481.2,187.01,-0.4969303,0.209957,-2.366819,0.0179417,0.0600963
ENSG00000229483.2,0.08794228,0.02848822,1.557867,0.01828669,0.9854101,NA
ENSG00000229484.1,1.661229,0.4834985,0.1997498,2.420521,0.0154983,0.05381093
ENSG00000229485.1,0.2254083,0.6744853,0.5593047,1.205935,0.2278424,NA
ENSG00000229487.1,11.08596,0.1903979,0.1638945,1.16171,0.2453532,0.4156066
ENSG00000229491.4,3.622754,0.540671,0.2129065,2.539477,0.01110185,0.04145341
ENSG00000229492.1,1.402102,-0.6316714,0.375245,-1.683357,0.09230596,0.2061154
ENSG00000229494.1,0.06428237,-0.1490739,1.57271,-0.09478788,0.9244833,NA
ENSG00000229495.1,0.9949155,-0.01387287,0.3769404,-0.03680388,0.9706414,0.9843194
ENSG00000229497.1,1.744129,0.966401,0.2949527,3.276461,0.00105117,0.006409967
ENSG00000229498.1,1.12645,0.6779275,0.2603286,2.604122,0.009210997,0.03595911
ENSG00000229500.1,0.3242141,-0.02028859,0.3987898,-0.05087541,0.9594248,NA
ENSG00000229502.4,0.9641783,0.1346154,0.2668205,0.5045167,0.6138983,0.7550015
ENSG00000229503.1,8.53361,0.3688794,0.1221542,3.019784,0.002529549,0.01301712
ENSG00000229505.1,0.1298093,-0.07545729,0.7324075,-0.1030264,0.917942,NA
ENSG00000229509.1,0.1869376,0.011227,0.9325142,0.0120395,0.9903941,NA
